batch_id,ticker,endpoint_name,status,http_status,error_type,error_message_sanitized,likely_cause,next_action,row_count,raw_file_path,normalized_file_path,request_url_redacted,collected_at_utc
core_batch_001,APD,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/APD.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=APD&period=quarter&<API_KEY_REDACTED>,
core_batch_001,APH,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/APH.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=APH&period=quarter&<API_KEY_REDACTED>,
core_batch_001,AVGO,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/AVGO.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=AVGO&period=quarter&<API_KEY_REDACTED>,
core_batch_001,AXP,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/AXP.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=AXP&period=quarter&<API_KEY_REDACTED>,
core_batch_001,BA,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/BA.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BA&period=quarter&<API_KEY_REDACTED>,
core_batch_001,BAC,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/BAC.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BAC&period=quarter&<API_KEY_REDACTED>,
core_batch_001,BKNG,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/BKNG.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BKNG&period=quarter&<API_KEY_REDACTED>,
core_batch_001,BLK,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/BLK.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BLK&period=quarter&<API_KEY_REDACTED>,
core_batch_001,BMY,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/BMY.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BMY&period=quarter&<API_KEY_REDACTED>,
core_batch_001,BSX,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/BSX.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BSX&period=quarter&<API_KEY_REDACTED>,
core_batch_001,C,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/C.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=C&period=quarter&<API_KEY_REDACTED>,
core_batch_001,CAT,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/CAT.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CAT&period=quarter&<API_KEY_REDACTED>,
core_batch_001,CB,cash_flow_statement_quarterly,planned,,,,"not executed yet (dry-run, or the --max-requests budget was reached)","run a live batch or raise --max-requests, then resume with --skip-existing",0,research/data/fmp/raw/cash_flow_statement_quarterly/CB.json,,https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CB&period=quarter&<API_KEY_REDACTED>,
